row_id,session_id,user_id,device_type,form_step,field_name,mouse_velocity_px_s,mouse_acceleration_px_s2,hesitation_time_ms,time_on_field_ms,click_count,rage_click,click_error_rate,scroll_jitter_count,correction_count,previous_attempts,cognitive_load_score,ui_action_triggered,session_abandoned
1701,SESS00183,USER2339,desktop,3,loan_purpose,362.71,315.72,1454.1,6618.3,3,0,0.091,4,0,1,40.06,show_inline_hint,0
1702,SESS00183,USER2339,desktop,4,signature_confirmation,239.27,354.98,296.8,7749.4,4,0,0.459,2,0,1,37.44,show_inline_hint,0
1703,SESS00183,USER2339,desktop,5,date_of_birth,325.8,149.29,370.4,2468.7,6,1,0.417,0,1,1,28.01,no_action,0
1704,SESS00183,USER2339,desktop,6,collateral_details,510.83,232.84,757.5,7722.3,3,0,0.199,3,1,1,25.01,no_action,0
1705,SESS00183,USER2339,desktop,7,loan_amount,596.09,286.88,2097.4,7109.6,3,0,0.322,3,2,0,60.81,simplify_field,0
1706,SESS00183,USER2339,desktop,8,co_applicant_info,426.98,199.48,1810.9,8764.8,1,0,0.613,2,4,3,58.93,simplify_field,0
1707,SESS00183,USER2339,desktop,8,routing_number,445.9,113.26,649.2,3419.9,7,1,0.166,2,1,0,26.99,no_action,0
1708,SESS00183,USER2339,desktop,8,existing_debts,311.72,241.38,1819.2,5135.3,3,0,0.313,3,1,1,35.67,show_inline_hint,0
1709,SESS00183,USER2339,desktop,8,email,649.38,335.36,2003.9,8520.0,6,0,0.818,2,2,3,69.32,simplify_field,0
1710,SESS00184,USER1845,mobile,1,collateral_details,474.05,171.49,1677.2,3706.2,2,0,0.379,5,3,1,38.24,show_inline_hint,0
1711,SESS00184,USER1845,mobile,2,existing_debts,341.68,168.77,972.7,4457.9,3,0,0.584,3,2,1,38.05,show_inline_hint,0
1712,SESS00184,USER1845,mobile,3,address_line1,565.75,355.86,1194.8,6978.5,1,0,0.229,1,5,1,54.17,simplify_field,0
1713,SESS00184,USER1845,mobile,4,phone_number,446.13,141.56,606.3,4110.3,3,0,0.155,3,2,1,31.95,show_inline_hint,0
1714,SESS00184,USER1845,mobile,5,credit_score_range,486.62,228.61,2176.9,3850.3,8,1,0.232,3,3,1,58.84,simplify_field,0
1715,SESS00184,USER1845,mobile,6,address_line1,491.99,344.63,2323.8,8695.3,6,0,0.837,2,0,0,62.12,simplify_field,0
1716,SESS00184,USER1845,mobile,7,signature_confirmation,451.33,157.99,1630.2,1689.0,2,0,0.447,3,3,0,43.85,show_inline_hint,0
1717,SESS00184,USER1845,mobile,8,state,270.24,107.73,802.7,4488.4,3,0,0.061,3,2,1,31.0,show_inline_hint,0
1718,SESS00184,USER1845,mobile,8,annual_income,386.17,227.16,2620.8,3889.0,4,0,0.393,5,2,2,46.65,show_inline_hint,0
1719,SESS00184,USER1845,mobile,8,tax_id_number,206.82,64.13,1651.5,4295.9,2,0,0.068,5,1,1,30.02,show_inline_hint,0
1720,SESS00184,USER1845,mobile,8,co_applicant_info,223.96,266.82,1212.9,4573.1,5,0,0.342,0,0,0,31.13,show_inline_hint,0
1721,SESS00184,USER1845,mobile,8,signature_confirmation,526.6,311.73,1300.6,3992.6,5,1,0.421,3,1,0,53.04,simplify_field,0
1722,SESS00184,USER1845,mobile,8,credit_score_range,304.47,243.81,2120.1,3931.8,3,0,0.389,2,0,2,44.64,show_inline_hint,0
1723,SESS00185,USER3664,desktop,1,city,128.69,115.1,719.7,500.0,4,0,0.035,0,1,0,20.35,no_action,0
1724,SESS00185,USER3664,desktop,2,city,360.88,195.4,1637.3,6206.1,5,0,0.387,3,3,0,49.38,show_inline_hint,0
1725,SESS00185,USER3664,desktop,3,bank_account_number,5.0,191.17,999.3,6596.1,6,0,0.36,0,0,1,24.23,no_action,0
1726,SESS00185,USER3664,desktop,4,routing_number,162.83,171.41,1389.1,2999.0,3,0,0.267,1,3,1,29.79,no_action,0
1727,SESS00185,USER3664,desktop,5,zip_code,382.79,151.87,862.6,1353.9,3,0,0.215,2,1,0,42.11,show_inline_hint,0
1728,SESS00185,USER3664,desktop,6,phone_number,366.21,105.8,273.7,7407.0,2,0,0.166,2,0,2,33.98,show_inline_hint,0
1729,SESS00185,USER3664,desktop,7,loan_purpose,251.28,174.15,1199.4,3569.3,4,0,0.221,4,2,3,41.43,show_inline_hint,0
1730,SESS00185,USER3664,desktop,8,zip_code,341.87,393.91,2507.7,5805.1,1,0,0.269,5,2,2,55.33,simplify_field,0
1731,SESS00185,USER3664,desktop,8,city,323.11,121.34,1245.6,8226.2,5,0,0.104,1,2,0,39.21,show_inline_hint,0
1732,SESS00185,USER3664,desktop,8,city,150.29,275.2,857.0,3395.8,3,0,0.307,2,2,0,33.02,show_inline_hint,0
1733,SESS00185,USER3664,desktop,8,routing_number,299.38,302.81,953.8,4651.7,4,0,0.482,5,1,2,46.38,show_inline_hint,0
1734,SESS00185,USER3664,desktop,8,signature_confirmation,437.28,392.05,2050.0,2514.5,5,1,0.745,4,2,0,57.2,simplify_field,0
1735,SESS00186,USER5411,desktop,1,loan_amount,243.54,275.2,1588.4,2361.6,1,0,0.593,1,1,1,38.04,show_inline_hint,0
1736,SESS00186,USER5411,desktop,2,collateral_details,179.38,322.46,1060.3,2781.7,1,0,0.469,1,1,0,40.81,show_inline_hint,0
1737,SESS00186,USER5411,desktop,3,loan_amount,422.05,147.9,1006.6,4218.6,1,0,0.279,0,0,0,34.44,show_inline_hint,0
1738,SESS00186,USER5411,desktop,4,credit_score_range,430.4,242.9,972.3,2511.4,1,0,0.422,0,2,0,37.36,show_inline_hint,0
1739,SESS00186,USER5411,desktop,5,loan_amount,369.02,156.54,602.5,1060.0,1,0,0.189,1,1,0,22.17,no_action,0
1740,SESS00186,USER5411,desktop,6,city,319.85,15.26,932.7,2520.1,1,0,0.237,2,1,0,21.16,no_action,0
1741,SESS00186,USER5411,desktop,7,bank_account_number,315.74,212.73,1071.1,2111.1,5,1,0.301,2,0,1,50.2,simplify_field,0
1742,SESS00186,USER5411,desktop,8,address_line1,345.38,285.87,1235.8,6992.3,4,0,0.336,0,2,1,47.49,show_inline_hint,0
1743,SESS00186,USER5411,desktop,8,signature_confirmation,367.16,131.44,716.6,5221.2,1,0,0.402,0,2,2,38.45,show_inline_hint,0
1744,SESS00186,USER5411,desktop,8,tax_id_number,234.9,155.48,1558.0,2089.0,5,1,0.063,2,0,0,28.09,no_action,0
1745,SESS00186,USER5411,desktop,8,annual_income,339.39,192.13,1110.7,1775.1,3,0,0.314,0,2,1,39.27,show_inline_hint,0
1746,SESS00186,USER5411,desktop,8,credit_score_range,277.59,212.59,2123.4,1855.7,5,1,0.374,6,0,1,50.07,simplify_field,0
1747,SESS00186,USER5411,desktop,8,phone_number,509.43,131.63,1606.1,3245.8,5,1,0.377,3,0,0,48.15,show_inline_hint,0
1748,SESS00187,USER1572,desktop,1,tax_id_number,209.32,113.77,341.7,5132.6,3,0,0.5,2,2,1,13.81,no_action,0
1749,SESS00187,USER1572,desktop,2,credit_score_range,248.53,188.46,619.5,4460.8,3,0,0.582,0,1,0,30.37,show_inline_hint,0
1750,SESS00187,USER1572,desktop,3,bank_account_number,234.13,214.23,976.6,5831.4,8,0,0.174,2,2,1,38.06,show_inline_hint,0
1751,SESS00187,USER1572,desktop,4,employment_status,385.11,113.88,569.0,2842.7,1,0,0.192,2,1,2,22.02,no_action,0
1752,SESS00187,USER1572,desktop,5,loan_amount,223.62,219.54,1069.8,5360.6,5,0,0.251,0,0,2,28.25,no_action,0
1753,SESS00187,USER1572,desktop,6,address_line1,169.89,279.82,1302.3,2740.3,2,0,0.156,3,3,0,23.87,no_action,0
1754,SESS00187,USER1572,desktop,7,existing_debts,246.99,232.23,1076.3,2794.5,1,0,0.481,2,0,1,29.69,no_action,0
1755,SESS00187,USER1572,desktop,8,full_name,356.02,294.17,1580.1,4291.8,2,0,0.216,3,2,2,39.34,show_inline_hint,0
1756,SESS00187,USER1572,desktop,8,credit_score_range,394.26,327.97,1995.7,5135.9,3,0,0.168,2,4,0,55.57,simplify_field,0
1757,SESS00187,USER1572,desktop,8,co_applicant_info,217.45,233.06,1793.8,7541.8,5,0,0.862,0,3,1,53.1,simplify_field,0
1758,SESS00187,USER1572,desktop,8,zip_code,211.2,116.57,704.5,898.3,4,0,0.166,0,1,0,34.62,show_inline_hint,0
1759,SESS00188,USER5278,desktop,1,routing_number,195.17,193.32,867.5,5356.8,3,0,0.411,1,0,1,25.1,no_action,0
1760,SESS00188,USER5278,desktop,2,employment_status,333.78,282.03,576.4,7207.6,4,0,0.491,2,0,0,32.64,show_inline_hint,0
1761,SESS00188,USER5278,desktop,3,full_name,316.47,226.85,843.5,3610.3,1,0,0.191,0,3,0,27.53,no_action,0
1762,SESS00188,USER5278,desktop,4,loan_purpose,326.41,226.28,714.3,5553.1,5,0,0.261,3,4,0,45.12,show_inline_hint,0
1763,SESS00188,USER5278,desktop,5,state,288.77,58.12,760.6,5620.3,2,0,0.45,4,1,0,27.84,no_action,0
1764,SESS00188,USER5278,desktop,6,credit_score_range,220.17,134.2,1342.9,4494.6,1,0,0.257,0,1,0,27.25,no_action,0
1765,SESS00188,USER5278,desktop,7,zip_code,268.14,54.42,324.2,4099.4,1,0,0.195,0,0,0,15.79,no_action,0
1766,SESS00188,USER5278,desktop,8,loan_amount,294.87,207.21,871.0,4583.3,3,0,0.316,2,0,0,18.5,no_action,0
1767,SESS00188,USER5278,desktop,8,routing_number,487.76,402.95,1939.5,6869.8,7,0,0.439,4,2,1,65.03,simplify_field,0
1768,SESS00189,USER7544,mobile,1,phone_number,262.89,166.96,1301.9,1373.0,3,0,0.237,1,1,0,20.54,no_action,0
1769,SESS00189,USER7544,mobile,2,bank_account_number,319.86,156.44,1824.9,7266.1,4,0,0.574,1,3,0,49.03,show_inline_hint,0
1770,SESS00189,USER7544,mobile,3,annual_income,130.69,273.94,1424.7,4948.6,5,0,0.187,4,4,0,38.71,show_inline_hint,0
1771,SESS00189,USER7544,mobile,4,zip_code,268.97,271.48,1143.9,6616.8,3,0,0.547,0,3,1,41.76,show_inline_hint,0
1772,SESS00189,USER7544,mobile,5,phone_number,164.05,115.49,737.5,4224.1,4,0,0.114,2,2,0,28.85,no_action,0
1773,SESS00189,USER7544,mobile,6,loan_amount,340.36,59.84,1577.1,6563.3,2,0,0.075,1,5,2,18.12,no_action,0
1774,SESS00189,USER7544,mobile,7,credit_score_range,305.55,248.69,1278.1,5445.2,2,0,0.345,2,3,0,45.69,show_inline_hint,0
1775,SESS00189,USER7544,mobile,8,tax_id_number,328.2,250.31,660.7,5160.0,8,0,0.402,2,2,1,30.81,show_inline_hint,0
1776,SESS00189,USER7544,mobile,8,loan_amount,225.99,261.57,978.9,3415.4,2,0,0.361,4,1,1,31.57,show_inline_hint,0
1777,SESS00189,USER7544,mobile,8,loan_amount,416.84,462.68,1670.6,4536.3,4,0,0.445,0,2,1,51.31,simplify_field,0
1778,SESS00189,USER7544,mobile,8,zip_code,455.04,205.29,967.6,4646.6,7,0,0.05,2,0,0,32.8,show_inline_hint,0
1779,SESS00189,USER7544,mobile,8,co_applicant_info,387.73,255.73,1122.8,3747.1,3,0,0.795,3,2,2,41.58,show_inline_hint,0
1780,SESS00190,USER3601,mobile,1,city,406.12,253.52,1720.0,4045.5,3,0,0.166,2,0,0,52.51,simplify_field,0
1781,SESS00190,USER3601,mobile,2,collateral_details,428.44,312.94,867.2,3843.5,2,0,0.512,4,2,1,43.57,show_inline_hint,0
1782,SESS00190,USER3601,mobile,3,existing_debts,292.8,228.89,83.8,1936.5,1,0,0.156,1,2,0,29.57,no_action,0
1783,SESS00190,USER3601,mobile,4,loan_purpose,392.9,275.69,1151.8,3572.6,4,0,0.46,3,1,3,47.22,show_inline_hint,0
1784,SESS00190,USER3601,mobile,5,phone_number,325.07,200.11,1300.6,5368.7,1,0,0.264,1,1,1,44.35,show_inline_hint,0
1785,SESS00190,USER3601,mobile,6,bank_account_number,360.41,205.61,1471.6,3182.3,3,0,0.079,3,3,0,28.67,no_action,0
1786,SESS00190,USER3601,mobile,7,bank_account_number,323.5,277.02,608.0,4180.3,3,0,0.507,1,1,0,49.46,show_inline_hint,0
1787,SESS00190,USER3601,mobile,8,routing_number,215.14,383.75,2409.1,3841.0,1,0,0.252,2,0,0,40.7,show_inline_hint,0
1788,SESS00190,USER3601,mobile,8,phone_number,349.28,207.54,1172.6,3409.8,1,0,0.235,2,0,0,24.46,no_action,0
1789,SESS00190,USER3601,mobile,8,signature_confirmation,437.37,288.3,1481.1,4639.4,6,0,0.568,1,1,0,49.99,show_inline_hint,0
1790,SESS00190,USER3601,mobile,8,city,250.11,333.94,1837.6,6629.4,1,0,0.274,6,3,2,43.63,show_inline_hint,0
1791,SESS00190,USER3601,mobile,8,phone_number,199.67,244.87,1465.7,6586.7,5,0,0.509,4,4,0,39.54,show_inline_hint,0
1792,SESS00191,USER3206,mobile,1,signature_confirmation,298.71,178.89,140.5,4459.7,3,0,0.242,1,1,2,18.89,no_action,0
1793,SESS00191,USER3206,mobile,2,existing_debts,353.66,384.83,1416.7,8112.9,3,0,0.415,3,2,0,41.95,show_inline_hint,0
1794,SESS00191,USER3206,mobile,3,employment_status,47.75,193.28,1909.6,5195.7,2,0,0.352,4,1,0,23.16,no_action,0
1795,SESS00191,USER3206,mobile,4,signature_confirmation,354.15,115.67,952.6,4437.0,7,0,0.36,5,5,1,40.95,show_inline_hint,0
1796,SESS00191,USER3206,mobile,5,full_name,593.29,367.16,1486.6,897.6,8,1,0.464,3,1,4,51.69,simplify_field,0
1797,SESS00191,USER3206,mobile,6,address_line1,407.28,284.46,1494.4,7287.1,4,0,0.811,4,2,2,62.05,simplify_field,0
1798,SESS00192,USER5084,desktop,1,date_of_birth,280.3,170.41,243.6,3131.0,3,0,0.213,0,1,2,14.57,no_action,0
1799,SESS00192,USER5084,desktop,2,co_applicant_info,247.83,192.0,1142.5,4670.6,1,0,0.183,0,2,0,36.3,show_inline_hint,0
1800,SESS00192,USER5084,desktop,3,phone_number,513.71,280.18,917.4,5577.3,5,0,0.604,2,0,0,41.41,show_inline_hint,0
1801,SESS00192,USER5084,desktop,4,phone_number,138.96,96.88,1174.4,4202.8,3,0,0.207,2,1,1,29.06,no_action,0
1802,SESS00192,USER5084,desktop,5,phone_number,301.38,171.55,1004.6,3088.1,2,0,0.343,1,1,0,19.69,no_action,0
1803,SESS00192,USER5084,desktop,6,tax_id_number,340.98,147.3,1056.5,3611.3,3,0,0.437,3,3,0,37.21,show_inline_hint,0
1804,SESS00192,USER5084,desktop,7,signature_confirmation,412.82,126.06,1265.4,4404.6,4,0,0.541,0,0,2,40.11,show_inline_hint,0
1805,SESS00192,USER5084,desktop,8,phone_number,271.45,265.96,1433.1,4505.4,6,0,0.133,2,0,2,21.79,no_action,0
1806,SESS00192,USER5084,desktop,8,tax_id_number,255.5,159.97,1198.3,3352.2,1,0,0.542,5,2,0,16.24,no_action,0
1807,SESS00192,USER5084,desktop,8,annual_income,364.19,175.56,1161.4,3952.9,4,0,0.212,4,3,0,32.4,show_inline_hint,0
1808,SESS00192,USER5084,desktop,8,city,492.93,159.72,1072.2,2315.5,1,0,0.309,1,0,0,41.64,show_inline_hint,0
1809,SESS00192,USER5084,desktop,8,existing_debts,307.21,412.19,1162.1,3990.5,4,0,0.287,3,2,1,47.47,show_inline_hint,0
1810,SESS00193,USER9942,desktop,1,co_applicant_info,354.82,228.31,930.8,3996.0,1,0,0.429,1,1,2,35.51,show_inline_hint,0
1811,SESS00193,USER9942,desktop,2,zip_code,342.49,151.59,1031.6,1942.8,2,0,0.058,0,1,0,25.05,no_action,0
1812,SESS00193,USER9942,desktop,3,date_of_birth,289.04,148.16,223.6,3116.4,1,0,0.336,2,1,1,31.17,show_inline_hint,0
1813,SESS00193,USER9942,desktop,4,bank_account_number,612.65,284.04,1153.9,2963.9,2,0,0.1,2,1,1,36.25,show_inline_hint,0
1814,SESS00193,USER9942,desktop,5,address_line1,200.24,246.23,1137.8,3293.9,4,0,0.197,3,3,1,37.67,show_inline_hint,0
1815,SESS00193,USER9942,desktop,6,existing_debts,445.68,173.15,135.3,4545.4,3,0,0.062,0,3,2,26.28,no_action,0
1816,SESS00193,USER9942,desktop,7,email,318.96,122.88,555.5,1609.9,3,0,0.104,1,1,0,29.66,no_action,0
1817,SESS00193,USER9942,desktop,8,city,223.62,117.44,680.2,500.0,1,0,0.114,0,1,0,24.75,no_action,0
1818,SESS00193,USER9942,desktop,8,state,384.89,285.44,1550.6,6195.6,1,0,0.257,2,4,0,45.92,show_inline_hint,0
1819,SESS00193,USER9942,desktop,8,collateral_details,437.54,232.02,1201.5,5445.2,2,0,0.465,0,2,0,28.3,no_action,0
1820,SESS00193,USER9942,desktop,8,co_applicant_info,354.36,187.72,1246.8,5350.8,1,0,0.219,1,1,0,26.98,no_action,0
1821,SESS00193,USER9942,desktop,8,address_line1,508.74,277.48,1032.8,3492.2,6,1,0.076,1,2,1,51.34,simplify_field,0
1822,SESS00193,USER9942,desktop,8,signature_confirmation,135.35,144.32,1165.1,696.9,2,0,0.12,0,1,1,21.81,no_action,0
1823,SESS00194,USER9224,desktop,1,loan_amount,140.52,160.67,906.3,2145.2,2,0,0.391,2,2,0,24.08,no_action,0
1824,SESS00194,USER9224,desktop,2,full_name,217.6,148.62,1046.7,2932.1,7,1,0.569,1,0,1,42.62,show_inline_hint,0
1825,SESS00194,USER9224,desktop,3,city,179.66,102.02,291.8,2227.3,6,1,0.257,1,0,0,6.67,no_action,0
1826,SESS00194,USER9224,desktop,4,date_of_birth,256.0,137.87,832.2,1957.4,1,0,0.066,0,3,0,24.89,no_action,0
1827,SESS00194,USER9224,desktop,5,annual_income,213.25,136.71,1084.2,1954.6,2,0,0.345,1,0,1,37.57,show_inline_hint,0
1828,SESS00194,USER9224,desktop,6,phone_number,180.37,131.31,716.3,2145.8,2,0,0.647,0,0,1,34.22,show_inline_hint,0
1829,SESS00195,USER5211,desktop,1,loan_amount,398.5,322.93,1045.9,1680.3,2,0,0.333,4,1,0,37.62,show_inline_hint,0
1830,SESS00195,USER5211,desktop,2,tax_id_number,297.78,157.99,2889.4,1047.8,5,1,0.535,1,2,0,46.46,show_inline_hint,0
1831,SESS00195,USER5211,desktop,3,date_of_birth,342.46,382.04,1414.5,6002.1,2,0,0.217,3,2,1,35.82,show_inline_hint,0
1832,SESS00195,USER5211,desktop,4,signature_confirmation,495.07,235.16,1745.9,3130.6,3,0,0.329,6,4,1,55.36,simplify_field,0
1833,SESS00195,USER5211,desktop,5,loan_purpose,350.11,234.57,1032.0,3645.5,1,0,0.679,1,2,3,36.45,show_inline_hint,0
1834,SESS00195,USER5211,desktop,6,annual_income,291.92,205.59,2380.3,6889.4,4,0,0.378,1,2,1,43.76,show_inline_hint,0
1835,SESS00195,USER5211,desktop,7,bank_account_number,352.47,378.53,1769.0,7921.3,5,0,0.381,3,3,1,57.64,simplify_field,0
1836,SESS00196,USER7710,tablet,1,zip_code,211.96,79.76,707.6,1177.5,1,0,0.21,0,1,0,18.24,no_action,0
1837,SESS00196,USER7710,tablet,2,address_line1,256.66,150.45,733.0,3452.4,1,0,0.258,2,3,0,22.3,no_action,0
1838,SESS00196,USER7710,tablet,3,loan_amount,230.57,188.65,634.2,1709.5,1,0,0.093,0,0,1,21.6,no_action,0
1839,SESS00196,USER7710,tablet,4,co_applicant_info,309.82,210.61,887.7,4407.0,2,0,0.106,2,1,0,26.53,no_action,0
1840,SESS00196,USER7710,tablet,5,address_line1,194.72,211.46,755.0,2414.6,2,0,0.247,1,0,0,18.35,no_action,0
1841,SESS00196,USER7710,tablet,6,loan_purpose,336.0,154.67,1161.7,1479.1,5,1,0.054,0,2,1,27.71,no_action,0
1842,SESS00196,USER7710,tablet,7,employment_status,489.13,207.15,1395.0,5799.9,2,0,0.35,3,1,1,46.95,show_inline_hint,0
1843,SESS00197,USER9674,desktop,1,employment_status,342.93,0.0,1559.5,5461.2,3,0,0.271,1,2,1,20.93,no_action,0
1844,SESS00197,USER9674,desktop,2,address_line1,379.71,252.07,1042.2,3034.4,1,0,0.304,1,4,0,31.92,show_inline_hint,0
1845,SESS00197,USER9674,desktop,3,city,309.76,135.62,945.4,3732.4,2,0,0.537,0,0,2,31.08,show_inline_hint,0
1846,SESS00197,USER9674,desktop,4,state,443.35,258.3,1485.5,2476.0,3,0,0.305,2,1,2,44.51,show_inline_hint,0
1847,SESS00197,USER9674,desktop,5,existing_debts,201.9,274.3,628.8,3213.4,4,0,0.227,0,0,0,22.99,no_action,0
1848,SESS00197,USER9674,desktop,6,co_applicant_info,493.99,234.16,426.0,4071.8,4,0,0.145,4,2,4,31.36,show_inline_hint,0
1849,SESS00197,USER9674,desktop,7,tax_id_number,343.18,339.59,1549.8,500.0,2,0,0.418,0,2,0,55.07,simplify_field,0
1850,SESS00197,USER9674,desktop,8,credit_score_range,389.31,197.38,1562.6,6512.3,3,0,0.299,1,0,1,37.76,show_inline_hint,0
1851,SESS00197,USER9674,desktop,8,city,384.71,123.22,1080.7,3156.0,2,0,0.417,0,1,1,38.18,show_inline_hint,0
1852,SESS00197,USER9674,desktop,8,phone_number,747.46,381.75,1512.8,5963.1,4,0,0.456,3,2,3,61.51,simplify_field,0
1853,SESS00197,USER9674,desktop,8,existing_debts,304.2,312.3,823.7,3627.9,4,0,0.51,1,1,1,44.12,show_inline_hint,0
1854,SESS00197,USER9674,desktop,8,annual_income,230.91,142.04,1015.8,4775.7,2,0,0.208,1,1,1,24.15,no_action,0
1855,SESS00198,USER4409,mobile,1,phone_number,365.43,200.36,1557.9,7912.0,6,0,0.557,3,4,2,42.82,show_inline_hint,0
1856,SESS00198,USER4409,mobile,2,loan_purpose,623.31,332.42,1216.0,4197.2,6,0,0.563,2,1,0,58.13,simplify_field,0
1857,SESS00198,USER4409,mobile,3,employment_status,587.89,226.63,1396.0,4378.6,3,0,0.229,3,2,2,46.98,show_inline_hint,0
1858,SESS00198,USER4409,mobile,4,existing_debts,386.38,187.73,761.7,1507.3,5,1,0.58,3,3,0,32.96,show_inline_hint,0
1859,SESS00198,USER4409,mobile,5,address_line1,431.96,151.42,1057.6,4877.6,1,0,0.194,2,2,0,42.09,show_inline_hint,0
1860,SESS00198,USER4409,mobile,6,employment_status,386.75,545.88,1843.4,2393.3,6,1,0.582,7,4,0,61.25,simplify_field,0
1861,SESS00198,USER4409,mobile,7,phone_number,485.81,252.63,1959.6,500.0,3,0,0.334,3,1,1,56.17,simplify_field,0
1862,SESS00198,USER4409,mobile,8,state,468.1,573.68,2037.3,5946.3,1,0,0.338,4,1,0,56.63,simplify_field,0
1863,SESS00198,USER4409,mobile,8,email,358.03,283.38,538.1,7272.9,6,0,0.578,1,4,1,47.14,show_inline_hint,0
1864,SESS00198,USER4409,mobile,8,tax_id_number,583.23,416.84,1128.2,6140.2,4,0,0.729,8,1,0,65.21,simplify_field,0
1865,SESS00198,USER4409,mobile,8,city,430.39,320.18,0.0,3935.0,3,0,0.375,3,2,3,44.0,show_inline_hint,0
1866,SESS00199,USER5519,mobile,1,credit_score_range,225.15,152.72,211.7,2070.8,1,0,0.075,0,0,0,9.55,no_action,0
1867,SESS00199,USER5519,mobile,2,routing_number,49.97,50.34,287.5,4146.0,1,0,0.031,0,0,0,4.2,no_action,0
1868,SESS00199,USER5519,mobile,3,routing_number,235.13,149.94,571.8,2064.4,1,0,0.103,0,0,0,12.79,no_action,0
1869,SESS00199,USER5519,mobile,4,address_line1,319.88,119.94,1271.7,3132.8,3,0,0.47,1,1,0,42.68,show_inline_hint,0
1870,SESS00199,USER5519,mobile,5,bank_account_number,255.35,6.52,653.4,1479.3,1,0,0.024,0,0,0,20.12,no_action,0
1871,SESS00199,USER5519,mobile,6,employment_status,188.14,133.7,440.6,1251.8,1,0,0.251,1,0,0,29.15,no_action,0
1872,SESS00199,USER5519,mobile,7,city,240.9,246.68,490.4,1702.2,1,0,0.081,0,2,1,23.48,no_action,0
1873,SESS00199,USER5519,mobile,8,address_line1,341.45,160.18,965.9,6077.4,2,0,0.098,2,0,0,28.96,no_action,0
1874,SESS00200,USER2699,mobile,1,signature_confirmation,214.69,112.97,357.3,2779.9,2,0,0.246,0,0,0,24.9,no_action,0
1875,SESS00200,USER2699,mobile,2,tax_id_number,248.2,0.0,700.6,1012.9,3,0,0.059,0,1,0,18.57,no_action,0
1876,SESS00200,USER2699,mobile,3,annual_income,130.53,68.08,496.3,530.9,1,0,0.612,0,0,0,22.86,no_action,0
1877,SESS00200,USER2699,mobile,4,zip_code,20.13,93.5,256.3,1716.7,1,0,0.102,0,0,0,11.21,no_action,0
1878,SESS00200,USER2699,mobile,5,annual_income,163.92,91.37,0.0,1083.6,1,0,0.051,0,0,0,1.18,no_action,0
1879,SESS00200,USER2699,mobile,6,collateral_details,48.96,47.47,785.8,2312.3,1,0,0.102,0,0,0,13.81,no_action,0
1880,SESS00200,USER2699,mobile,7,loan_purpose,98.15,104.06,543.6,3550.9,3,0,0.386,2,0,0,19.07,no_action,0
1881,SESS00200,USER2699,mobile,8,loan_purpose,362.78,146.75,1915.6,4960.2,4,0,0.474,3,1,0,36.24,show_inline_hint,0
1882,SESS00200,USER2699,mobile,8,email,227.9,69.19,736.1,3548.1,1,0,0.006,1,0,0,20.76,no_action,0
1883,SESS00201,USER7029,mobile,1,full_name,93.14,302.92,2043.9,2949.0,5,1,0.271,1,3,1,38.28,show_inline_hint,0
1884,SESS00201,USER7029,mobile,2,date_of_birth,340.63,308.21,2220.6,3812.5,3,0,0.587,8,1,2,56.69,simplify_field,0
1885,SESS00201,USER7029,mobile,3,date_of_birth,523.55,386.44,1352.9,8819.9,7,0,0.329,0,5,0,45.98,show_inline_hint,0
1886,SESS00201,USER7029,mobile,4,annual_income,765.37,244.47,2245.6,7456.5,2,0,0.319,4,2,1,57.34,simplify_field,0
1887,SESS00201,USER7029,mobile,5,signature_confirmation,468.36,556.59,1874.1,9043.5,7,0,0.506,2,4,3,67.17,simplify_field,0
1888,SESS00201,USER7029,mobile,6,existing_debts,445.18,490.37,2429.4,1404.0,3,0,0.464,2,1,1,64.15,simplify_field,0
1889,SESS00201,USER7029,mobile,7,annual_income,216.56,249.92,1545.0,5504.3,5,0,0.145,6,6,0,45.2,show_inline_hint,0
1890,SESS00202,USER5257,tablet,1,email,290.55,251.83,1001.1,786.1,3,0,0.081,2,0,1,21.77,no_action,0
1891,SESS00202,USER5257,tablet,2,address_line1,160.96,200.7,1564.5,2933.4,1,0,0.213,0,0,0,30.45,show_inline_hint,0
1892,SESS00202,USER5257,tablet,3,collateral_details,335.49,163.38,935.0,4138.1,3,0,0.622,3,1,0,39.0,show_inline_hint,0
1893,SESS00202,USER5257,tablet,4,loan_amount,395.43,93.51,1492.7,2326.2,2,0,0.22,1,1,0,25.84,no_action,0
1894,SESS00202,USER5257,tablet,5,tax_id_number,318.0,127.07,2570.0,3365.9,6,1,0.497,2,1,1,44.97,show_inline_hint,0
1895,SESS00202,USER5257,tablet,6,loan_purpose,201.49,238.57,1591.9,4810.2,1,0,0.403,3,1,2,40.01,show_inline_hint,0
1896,SESS00202,USER5257,tablet,7,employment_status,454.71,181.82,1839.7,3980.8,2,0,0.809,1,5,1,54.59,simplify_field,0
1897,SESS00203,USER7597,desktop,1,address_line1,244.45,106.38,477.8,5549.6,4,0,0.079,0,2,1,15.26,no_action,0
1898,SESS00203,USER7597,desktop,2,bank_account_number,117.69,171.65,640.3,2658.3,3,0,0.169,2,3,1,24.06,no_action,0
1899,SESS00203,USER7597,desktop,3,address_line1,422.95,131.4,755.3,2579.2,4,0,0.614,1,1,0,39.57,show_inline_hint,0
